Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,19:00 16 Jun,22h 5m,1 stop,In-flight meal not included,10262
Air India,12/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,19:15,7h 15m,2 stops,No info,8603
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → HYD → COK,13:05,22:20,9h 15m,1 stop,No info,14153
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,23:35 07 May,27h 10m,1 stop,In-flight meal not included,8066
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,12:50,01:35 22 Mar,12h 45m,1 stop,No info,7695
SpiceJet,6/03/2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No info,8488
GoAir,18/03/2019,Banglore,New Delhi,BLR → DEL,11:40,14:35,2h 55m,non-stop,No info,4340
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,10:55 16 May,14h 30m,1 stop,No info,14151
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,05:05 16 Mar,12h 10m,1 stop,In-flight meal not included,11087
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,19:45,18:10 25 Mar,22h 25m,1 stop,No info,13759
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 22 May,9h 10m,1 stop,No info,16079
