Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,06:50,19:45,12h 55m,1 stop,In-flight meal not included,14053
IndiGo,9/05/2019,Chennai,Kolkata,MAA → CCU,05:15,07:40,2h 25m,non-stop,No info,3540
Vistara,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,18:50 22 May,22h 30m,1 stop,No info,9345
Jet Airways,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 02 Jun,22h 55m,2 stops,In-flight meal not included,10368
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,12:25,5h 25m,1 stop,No info,26890
SpiceJet,9/03/2019,Mumbai,Hyderabad,BOM → HYD,08:50,10:15,1h 25m,non-stop,No info,5755
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,16:10,7h 15m,1 stop,In-flight meal not included,7832
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,No info,14388
Air India,27/06/2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:15,09:25 28 Jun,20h 10m,2 stops,No info,8839
Air India,3/03/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 04 Mar,21h 15m,2 stops,No info,22096
Vistara,27/05/2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2h 15m,non-stop,No info,3687
