Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,6/06/2019,Kolkata,Banglore,CCU → PAT → BLR,09:20,14:15,4h 55m,1 stop,No info,11160
Jet Airways,6/03/2019,Mumbai,Hyderabad,BOM → UDR → DEL → HYD,17:15,16:50 07 Mar,23h 35m,2 stops,No info,22950
SpiceJet,24/05/2019,Kolkata,Banglore,CCU → MAA → BLR,15:05,20:20,5h 15m,1 stop,No info,4649
Jet Airways,21/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 22 May,22h 55m,2 stops,No info,15129
IndiGo,12/05/2019,Delhi,Cochin,DEL → COK,21:05,00:20 13 May,3h 15m,non-stop,No info,8626
Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,07:05,04:25 07 Mar,21h 20m,1 stop,No info,17234
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,13:15,7h 30m,1 stop,In-flight meal not included,7832
Air India,18/06/2019,Mumbai,Hyderabad,BOM → HYD,15:00,16:25,1h 25m,non-stop,No info,3100
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,14:25 10 May,28h 50m,1 stop,In-flight meal not included,9314
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,12:35,10h 20m,1 stop,No info,14714
Jet Airways,15/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,11:45,04:25 16 Jun,16h 40m,2 stops,No info,13882
