Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,1/06/2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,8h 10m,1 stop,No info,6938
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,07:40 07 Mar,23h 40m,1 stop,No info,14815
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11h 45m,1 stop,No info,15077
Jet Airways,15/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,19:00,9h 20m,2 stops,No info,13014
Air India,9/06/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,20:25,14h 35m,2 stops,No info,11201
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,18:00 07 Jun,21h 35m,1 stop,No info,12692
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → HYD → COK,09:45,16:10,6h 25m,1 stop,No info,9646
Jet Airways,24/05/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 25 May,5h 35m,1 stop,No info,16079
Air India,15/05/2019,Kolkata,Banglore,CCU → BBI → HYD → BLR,09:10,11:05 16 May,25h 55m,2 stops,No info,6117
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,15:15,01:30 10 Jun,10h 15m,1 stop,No info,6795
