Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
264453,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.08,9,64831
264454,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,Business,14.75,9,64831
264455,Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Business,15.0,9,64831
264456,Vistara,UK-738,Kolkata,Evening,one,Morning,Mumbai,Business,16.42,9,64831
264457,Vistara,UK-708,Kolkata,Night,one,Night,Mumbai,Business,23.67,9,64831
264458,Vistara,UK-708,Kolkata,Night,one,Night,Mumbai,Business,24.83,9,64831
264459,Vistara,UK-738,Kolkata,Evening,one,Night,Mumbai,Business,25.33,9,64831
264460,Vistara,UK-738,Kolkata,Evening,one,Night,Mumbai,Business,26.5,9,64831
264461,Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Business,20.08,9,65167
264462,Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Business,21.75,9,65167
264463,Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Business,22.67,9,66063
264464,Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Business,24.33,9,66063
264465,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Business,8.83,9,68191
264466,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.83,9,70431
264467,Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Business,16.17,9,70543
264468,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,16.67,9,70543
264469,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Business,17.83,9,70543
264470,Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Business,18.58,9,70543
264471,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Business,20.25,9,70543
264472,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Business,7.42,9,72671
264473,Vistara,UK-706,Kolkata,Morning,one,Morning,Mumbai,Business,24.75,9,74127
264474,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Business,5.92,9,74911
264475,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,9.83,9,74911
264476,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,11.0,9,74911
264477,Vistara,UK-708,Kolkata,Night,one,Afternoon,Mumbai,Business,17.58,9,77375
264478,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Business,19.25,9,77375
264479,Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Business,21.25,9,79615
264480,Vistara,UK-738,Kolkata,Evening,one,Evening,Mumbai,Business,22.92,9,79615
264481,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Business,6.67,9,80511
264482,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,11.75,9,80511
264483,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Business,8.5,9,80623
264484,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,13.58,9,80623
264485,Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Business,8.08,9,82281
264486,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,11.33,9,96471
264487,Vistara,UK-772,Kolkata,Morning,zero,Afternoon,Mumbai,Business,2.58,10,31982
264488,Air_India,AI-773,Kolkata,Evening,zero,Night,Mumbai,Business,2.83,10,31982
264489,Air_India,AI-732,Kolkata,Afternoon,one,Evening,Mumbai,Business,4.83,10,31982
