Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,27/03/2019,Delhi,Cochin,DEL → UDR → BOM → COK,13:20,07:40 28 Mar,18h 20m,2 stops,No info,10178
Vistara,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,09:05 13 Jun,25h 55m,1 stop,No info,7927
Air India,18/05/2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1h 30m,non-stop,No info,3100
Air India,6/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 07 Mar,23h 30m,2 stops,No info,12646
IndiGo,6/03/2019,Delhi,Cochin,DEL → BLR → COK,05:05,10:05,5h,1 stop,No info,7894
IndiGo,24/06/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,3943
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:15,7h 50m,1 stop,No info,7575
Jet Airways,6/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,19:45 07 Mar,38h 20m,2 stops,No info,16914
Vistara,24/06/2019,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6216
IndiGo,21/05/2019,Delhi,Cochin,DEL → BLR → COK,17:05,22:15,5h 10m,1 stop,No info,6147
