Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,3/03/2019,Delhi,Cochin,DEL → BOM → COK,08:25,21:00,12h 35m,1 stop,No info,14871
Jet Airways,12/04/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,7229
IndiGo,24/04/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 25 Apr,2h 35m,non-stop,No info,4804
IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,20:00,22:55,2h 55m,non-stop,No info,7303
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,21:00,9h 30m,1 stop,No info,13587
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → HYD → COK,14:55,22:30,7h 35m,1 stop,No info,7740
IndiGo,1/03/2019,Chennai,Kolkata,MAA → CCU,14:40,17:05,2h 25m,non-stop,No info,7295
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,18:15,01:35 04 Mar,7h 20m,1 stop,No info,18916
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,12:50,19:15,6h 25m,1 stop,No info,8266
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,02:15,04:25 19 May,26h 10m,1 stop,In-flight meal not included,12373
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → HYD → COK,13:15,22:30,9h 15m,1 stop,No info,11188
