Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,04:25 13 Jun,7h 30m,1 stop,No info,14714
SpiceJet,24/04/2019,Kolkata,Banglore,CCU → MAA → BLR,15:05,20:20,5h 15m,1 stop,No info,4859
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,22:35,8h 30m,1 stop,In-flight meal not included,10844
IndiGo,18/03/2019,Banglore,New Delhi,BLR → HYD → DEL,12:10,17:05,4h 55m,1 stop,No info,4410
IndiGo,21/05/2019,Mumbai,Hyderabad,BOM → HYD,02:35,04:05,1h 30m,non-stop,No info,2754
Jet Airways,6/04/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,No info,7229
IndiGo,09/03/2019,Banglore,New Delhi,BLR → DEL,23:30,02:20 10 Mar,2h 50m,non-stop,No info,5694
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,17:00,01:30 10 May,8h 30m,1 stop,No info,9424
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 16 Jun,23h 15m,1 stop,In-flight meal not included,10262
Air India,9/06/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,07:40 10 Jun,14h 25m,2 stops,No info,12199
