Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,No info,13067
IndiGo,18/03/2019,Kolkata,Banglore,CCU → BLR,15:10,17:45,2h 35m,non-stop,No info,4462
Jet Airways,27/06/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,No info,5678
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,12:00,5h 30m,1 stop,No info,14388
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,19:45,12:35 04 Jun,16h 50m,1 stop,No info,14714
IndiGo,27/05/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4804
Air India,9/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,05:00,07:40 10 May,26h 40m,2 stops,No info,11281
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:10 25 Mar,11h,1 stop,In-flight meal not included,11134
Air India,12/03/2019,Mumbai,Hyderabad,BOM → BHO → DEL → HYD,19:40,09:10 13 Mar,13h 30m,2 stops,No info,11647
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,21:05 10 Jun,28h 5m,1 stop,In-flight meal not included,10539
