Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,17:45,01:30 10 May,7h 45m,1 stop,No info,9021
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,12:35 04 Jun,25h 5m,1 stop,In-flight meal not included,10262
Air India,6/03/2019,Mumbai,Hyderabad,BOM → AMD → ISK → HYD,05:30,14:50,9h 20m,2 stops,No info,13757
IndiGo,15/03/2019,Delhi,Cochin,DEL → COK,14:30,17:35,3h 5m,non-stop,No info,5895
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 22 May,9h 45m,1 stop,In-flight meal not included,9663
Air India,9/05/2019,Delhi,Cochin,DEL → TRV → COK,05:15,06:50 10 May,25h 35m,1 stop,No info,6587
SpiceJet,6/05/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,3311
SpiceJet,18/05/2019,Delhi,Cochin,DEL → MAA → COK,06:05,11:20,5h 15m,1 stop,No info,6297
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,19:50 13 May,24h 55m,1 stop,In-flight meal not included,10844
IndiGo,27/05/2019,Mumbai,Hyderabad,BOM → HYD,09:10,10:40,1h 30m,non-stop,No info,4049
Air India,3/06/2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,6961
