Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,9/03/2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:35 10 Mar,9h 35m,1 stop,No info,13611
Air India,6/03/2019,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,19:15,7h 15m,2 stops,No info,11858
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,8h 55m,1 stop,No info,9316
IndiGo,1/04/2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,10:05 13 May,14h 5m,1 stop,No info,13941
Jet Airways,27/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 28 May,18h 45m,2 stops,In-flight meal not included,13029
SpiceJet,12/04/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873
IndiGo,12/04/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,4591
Vistara,6/03/2019,Mumbai,Hyderabad,BOM → DEL → HYD,08:45,22:55,14h 10m,1 stop,No info,12395
IndiGo,21/03/2019,Mumbai,Hyderabad,BOM → HYD,02:30,04:00,1h 30m,non-stop,No info,3603
IndiGo,1/05/2019,Kolkata,Banglore,CCU → BLR,15:30,18:05,2h 35m,non-stop,No info,4804
