Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,1/06/2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2h 50m,non-stop,No info,4878
Air Asia,6/04/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,3807
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,12:35 19 May,19h 5m,1 stop,In-flight meal not included,12373
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,23:35,9h 30m,1 stop,No info,14571
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,19:45,04:25 13 Jun,8h 40m,1 stop,In-flight meal not included,10262
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,19:00 10 Jun,22h 5m,1 stop,In-flight meal not included,10577
Vistara,6/03/2019,Mumbai,Hyderabad,BOM → DEL → HYD,20:55,22:55 07 Mar,26h,1 stop,No info,12395
SpiceJet,27/04/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,3841
Air Asia,3/06/2019,Delhi,Cochin,DEL → BLR → COK,07:55,15:45,7h 50m,1 stop,No info,8759
IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,04:45,15:30,10h 45m,1 stop,No info,7738
