Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,9/05/2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2h 45m,non-stop,No info,4077
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:15,12h 10m,1 stop,In-flight meal not included,12927
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,No info,16274
Vistara,15/05/2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,4668
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,20:55,12:35 28 May,15h 40m,1 stop,In-flight meal not included,12898
Air India,6/03/2019,Mumbai,Hyderabad,BOM → DEL → HYD,16:00,23:45,7h 45m,1 stop,No info,11678
IndiGo,12/06/2019,Delhi,Cochin,DEL → LKO → COK,21:50,03:35 13 Jun,5h 45m,1 stop,No info,5775
SpiceJet,1/03/2019,Kolkata,Banglore,CCU → BLR,09:00,11:30,2h 30m,non-stop,No info,5515
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,09:00 16 Mar,10h 10m,1 stop,No info,13555
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 25 May,12h 10m,1 stop,No info,14571
SpiceJet,9/06/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No info,2227
