Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,19:15,10h,1 stop,No info,8099
Vistara,1/06/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,4878
IndiGo,6/06/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:30,5h 15m,1 stop,No info,5170
SpiceJet,03/03/2019,Banglore,New Delhi,BLR → HYD → DEL,15:35,23:40,8h 5m,1 stop,No info,6315
IndiGo,1/03/2019,Chennai,Kolkata,MAA → CCU,13:20,15:35,2h 15m,non-stop,No info,7295
Multiple carriers,1/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,9794
Jet Airways,21/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,04:25 23 Mar,33h 15m,2 stops,In-flight meal not included,8834
SpiceJet,21/06/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:15 22 Jun,1h 30m,non-stop,No info,2017
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → BOM → COK,06:40,19:45,13h 5m,1 stop,No info,12615
Vistara,09/03/2019,Banglore,New Delhi,BLR → DEL,21:10,00:05 13 Mar,2h 55m,non-stop,No info,7240
Jet Airways,24/06/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,No info,8016
