Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 13 May,8h 40m,1 stop,In-flight meal not included,8586
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → HYD → COK,13:15,22:30,9h 15m,1 stop,No info,9646
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,12:00 19 May,21h 55m,1 stop,No info,14388
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,16:20 13 Jun,23h 50m,1 stop,No info,13044
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,No info,10197
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 02 Jun,23h 15m,1 stop,No info,14714
Air India,1/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9h 15m,1 stop,No info,9929
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 22 Mar,5h 35m,1 stop,In-flight meal not included,6017
SpiceJet,27/06/2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No info,3597
Air India,21/03/2019,Delhi,Cochin,DEL → BLR → COK,13:30,23:00,9h 30m,1 stop,No info,5704
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,19:45,04:25 04 Jun,8h 40m,1 stop,No info,14714
