Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,1/06/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,No info,5678
Air Asia,27/03/2019,Delhi,Cochin,DEL → BLR → COK,07:55,13:10,5h 15m,1 stop,No info,6151
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,18:15,01:30 22 May,7h 15m,1 stop,No info,14067
Air India,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:00,16:15,9h 15m,1 stop,No info,11936
Air India,12/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,11:05 13 May,16h 5m,1 stop,No info,6327
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,10:05 13 Jun,25h 40m,1 stop,In-flight meal not included,8529
Air India,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 19 May,23h 30m,2 stops,No info,10651
Vistara,1/06/2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2h 50m,non-stop,No info,4668
GoAir,24/04/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:35,9h,1 stop,No info,5430
Jet Airways,1/06/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,7229
IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,04:45,21:00,16h 15m,1 stop,No info,6314
