Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,24/04/2019,Kolkata,Banglore,CCU → BBI → BLR,19:35,23:15,3h 40m,1 stop,No info,4226
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,19:15,19:00 10 May,23h 45m,1 stop,In-flight meal not included,12373
Air India,6/06/2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,21:50,13h 30m,2 stops,No info,10697
Jet Airways,3/06/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4995
Air India,24/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 25 Jun,26h 35m,2 stops,No info,9443
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 19 May,22h 55m,2 stops,In-flight meal not included,13029
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,04:25 23 Mar,34h,2 stops,No info,12347
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,7408
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,09:20 02 Apr,14h 25m,1 stop,In-flight meal not included,7064
Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,04:25 07 Mar,15h 25m,1 stop,In-flight meal not included,13843
IndiGo,12/04/2019,Kolkata,Banglore,CCU → BLR,15:30,18:05,2h 35m,non-stop,No info,4174
