Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,18:00 10 May,21h 35m,1 stop,No info,11467
Air India,27/05/2019,Delhi,Cochin,DEL → BOM → COK,03:50,19:15,15h 25m,1 stop,No info,9719
SpiceJet,15/04/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 16 Apr,2h 20m,non-stop,No info,3873
IndiGo,21/03/2019,Delhi,Cochin,DEL → MAA → COK,02:05,07:25,5h 20m,1 stop,No info,4862
SpiceJet,3/04/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,3971
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,10:25 19 Mar,22h 45m,1 stop,In-flight meal not included,7832
SpiceJet,21/05/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,3625
Vistara,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:50 02 May,25h 50m,1 stop,No info,8610
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,09:00,15:30,6h 30m,1 stop,No info,14486
SpiceJet,9/05/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,3841
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,04:40 10 May,14h 35m,1 stop,No info,13941
