Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,15/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:30,04:25 16 Jun,22h 55m,2 stops,No info,13292
IndiGo,12/06/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,4804
Air India,12/06/2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,5201
Jet Airways,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,04:25 02 Jun,8h 55m,2 stops,In-flight meal not included,10368
Vistara,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,18:50 07 Jun,22h 30m,1 stop,No info,8820
Jet Airways,18/03/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4160
Air India,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,8891
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,14:25 07 Jun,21h 25m,1 stop,In-flight meal not included,10539
SpiceJet,1/04/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,3971
IndiGo,27/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,6093
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,12:50,19:15,6h 25m,1 stop,No info,8266
