Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,10844
IndiGo,9/05/2019,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7h 5m,1 stop,No info,6818
Air India,27/05/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,07:40 28 May,20h 45m,2 stops,No info,13643
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,07:00,21:00,14h,1 stop,No info,6358
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,No info,14714
SpiceJet,21/04/2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No info,6460
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,12:00 13 May,14h 50m,1 stop,In-flight meal not included,9663
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,10:05 22 May,27h 35m,1 stop,No info,13941
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:45 28 Mar,24h,1 stop,In-flight meal not included,5963
Jet Airways,15/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 16 Jun,17h 5m,2 stops,No info,13014
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,09:20 10 May,16h 50m,1 stop,In-flight meal not included,9663
