Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,15/05/2019,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,09:25 16 May,23h 40m,2 stops,No info,10975
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,09:20 22 May,24h 55m,1 stop,No info,14388
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,18:00,01:30 07 Jun,7h 30m,1 stop,No info,7198
Jet Airways,9/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 10 May,26h 55m,2 stops,In-flight meal not included,13029
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:15,12h 10m,1 stop,In-flight meal not included,12717
IndiGo,3/03/2019,Delhi,Cochin,DEL → BOM → COK,06:40,13:20,6h 40m,1 stop,No info,14871
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → PNQ → BLR,06:30,20:50,14h 20m,2 stops,In-flight meal not included,10118
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 07 Jun,5h 35m,1 stop,In-flight meal not included,10262
Jet Airways,24/03/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:25,1h 30m,non-stop,In-flight meal not included,2071
Air India,27/04/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,5228
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,11:25 19 Mar,18h 30m,1 stop,In-flight meal not included,7832
