Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,27/03/2019,Chennai,Kolkata,MAA → CCU,09:30,12:05,2h 35m,non-stop,No info,3384
IndiGo,9/05/2019,Delhi,Cochin,DEL → HYD → COK,06:50,22:30,15h 40m,1 stop,No info,6734
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,09:20 07 Jun,13h 20m,1 stop,In-flight meal not included,10844
Air India,24/05/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,5228
Air India,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,11:10 25 May,25h 45m,1 stop,No info,8891
IndiGo,27/03/2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2h 20m,non-stop,No info,3384
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,17057
IndiGo,3/04/2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1 stop,No info,3480
SpiceJet,3/05/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,4423
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,04:40 10 Jun,22h 10m,1 stop,No info,14178
SpiceJet,24/06/2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,4760
