Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,3/06/2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,6961
SpiceJet,24/04/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
IndiGo,3/06/2019,Banglore,Delhi,BLR → DEL,21:15,00:15 04 Jun,3h,non-stop,No info,3943
Jet Airways,3/05/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,No info,7229
SpiceJet,15/05/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,4319
IndiGo,24/04/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,4423
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 22 May,5h 35m,1 stop,No info,16079
Jet Airways,21/06/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,7754
Air India,1/06/2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:15,09:25 02 Jun,20h 10m,2 stops,No info,10467
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,12:35 04 Jun,19h 5m,1 stop,No info,14714
Air India,1/05/2019,Kolkata,Banglore,CCU → GAU → BLR,16:45,21:05 02 May,28h 20m,1 stop,No info,7452
