Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,27/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 29 May,29h 20m,2 stops,No info,16704
Air India,9/04/2019,Delhi,Cochin,DEL → NAG → BOM → COK,05:55,19:15 10 Apr,37h 20m,2 stops,No info,7711
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,04:25 04 Jun,10h 55m,1 stop,In-flight meal not included,10262
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,12:50,21:00,8h 10m,1 stop,In-flight meal not included,6007
Air India,1/04/2019,Kolkata,Banglore,CCU → BOM → AMD → BLR,09:25,05:25 02 Apr,20h,2 stops,No info,12219
GoAir,1/05/2019,Banglore,Delhi,BLR → DEL,20:55,23:40,2h 45m,non-stop,No info,3898
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,22:05 07 May,29h 5m,1 stop,No info,11467
Air India,18/05/2019,Kolkata,Banglore,CCU → JAI → DEL → BLR,08:20,20:25,12h 5m,2 stops,No info,12534
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,10844
SpiceJet,24/03/2019,Banglore,New Delhi,BLR → DEL,05:45,08:35,2h 50m,non-stop,No info,4377
Vistara,9/06/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,11982
