Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,6/04/2019,Delhi,Cochin,DEL → BOM → COK,10:35,15:35,5h,1 stop,No info,5073
Air India,24/03/2019,Kolkata,Banglore,CCU → GAU → IMF → DEL → BLR,05:55,23:15,17h 20m,3 stops,No info,15145
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,19:15,10h,1 stop,No info,8099
Air India,06/03/2019,Banglore,New Delhi,BLR → MAA → DEL,11:50,19:50,8h,1 stop,No info,14594
IndiGo,27/03/2019,Delhi,Cochin,DEL → COK,14:30,17:35,3h 5m,non-stop,No info,4729
IndiGo,21/05/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 22 May,2h 35m,non-stop,No info,4804
Jet Airways,27/05/2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7h 20m,2 stops,In-flight meal not included,19644
Air India,27/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 28 Mar,23h 30m,2 stops,No info,8656
Jet Airways,9/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 10 Jun,26h 55m,2 stops,No info,13014
IndiGo,27/03/2019,Delhi,Cochin,DEL → HYD → COK,06:40,16:10,9h 30m,1 stop,No info,6442
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,12:35 10 May,23h 35m,1 stop,In-flight meal not included,12373
