Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,19:00 28 Jun,29h 35m,2 stops,In-flight meal not included,11150
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,19:10 02 Mar,20h 20m,1 stop,No info,25735
Jet Airways,9/05/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25 10 May,8h 25m,2 stops,No info,16263
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,11:40,01:30 25 Jun,13h 50m,1 stop,In-flight meal not included,5797
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,04:25 07 Jun,10h,2 stops,No info,14237
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,04:25 10 Jun,19h 25m,1 stop,In-flight meal not included,10262
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 10 Jun,28h,1 stop,In-flight meal not included,10262
IndiGo,12/05/2019,Banglore,Delhi,BLR → DEL,04:00,06:50,2h 50m,non-stop,No info,3943
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,19:15,12:35 22 May,17h 20m,1 stop,In-flight meal not included,12898
IndiGo,15/05/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,3419
IndiGo,15/03/2019,Banglore,New Delhi,BLR → DEL,21:20,00:15 16 Mar,2h 55m,non-stop,No info,8033
