Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,03/03/2019,Banglore,New Delhi,BLR → CCU → GAU → DEL,11:05,22:10 07 Mar,35h 5m,2 stops,No info,11948
Jet Airways,27/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,12:35 28 Jun,29h 50m,2 stops,No info,13376
Air India,15/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,04:40 16 May,9h 40m,1 stop,No info,6117
IndiGo,6/03/2019,Delhi,Cochin,DEL → HYD → COK,04:55,16:10,11h 15m,1 stop,No info,6171
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,19:50,5h 45m,1 stop,No info,13626
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,21:25,19:10 07 Mar,21h 45m,1 stop,No info,17471
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,8h 55m,1 stop,No info,7531
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,15:00,04:25 10 May,13h 25m,1 stop,In-flight meal not included,12373
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,07:05,12:35,5h 30m,1 stop,No info,16289
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,4777
Jet Airways,21/04/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,5198
