Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
59853,GO_FIRST,G8-322,Mumbai,Night,one,Morning,Bangalore,Economy,11.42,40,6319
59854,GO_FIRST,G8-319,Mumbai,Morning,one,Night,Bangalore,Economy,11.5,40,6319
59855,GO_FIRST,G8-341,Mumbai,Night,one,Morning,Bangalore,Economy,12.42,40,6319
59856,GO_FIRST,G8-339,Mumbai,Evening,one,Morning,Bangalore,Economy,14.67,40,6319
59857,Vistara,UK-841,Mumbai,Morning,one,Afternoon,Bangalore,Economy,4.58,40,6691
59858,Vistara,UK-651,Mumbai,Evening,one,Evening,Bangalore,Economy,26.17,40,6797
59859,Air_India,AI-687,Mumbai,Afternoon,one,Late_Night,Bangalore,Economy,8.17,40,6502
59860,Air_India,AI-442,Mumbai,Afternoon,one,Late_Night,Bangalore,Economy,8.58,40,6502
59861,Air_India,AI-809,Mumbai,Morning,one,Night,Bangalore,Economy,10.08,40,6502
59862,Air_India,AI-806,Mumbai,Early_Morning,one,Night,Bangalore,Economy,12.08,40,6502
59863,Air_India,AI-635,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13.0,40,6502
59864,Air_India,AI-864,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13.08,40,6502
59865,Air_India,AI-809,Mumbai,Morning,one,Late_Night,Bangalore,Economy,14.17,40,6502
59866,Air_India,AI-867,Mumbai,Night,one,Afternoon,Bangalore,Economy,15.0,40,6502
59867,Air_India,AI-806,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,16.17,40,6502
59868,Air_India,AI-635,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,17.08,40,6502
59869,Air_India,AI-864,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,17.17,40,6502
59870,Air_India,AI-888,Mumbai,Evening,one,Afternoon,Bangalore,Economy,17.5,40,6502
59871,Air_India,AI-774,Mumbai,Night,one,Night,Bangalore,Economy,23.92,40,6641
59872,GO_FIRST,G8-327,Mumbai,Early_Morning,one,Night,Bangalore,Economy,13.42,40,6728
59873,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,12.25,40,7097
59874,Vistara,UK-910,Mumbai,Evening,one,Night,Bangalore,Economy,5.75,40,7135
59875,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,9.5,40,7135
59876,Vistara,UK-910,Mumbai,Evening,one,Morning,Bangalore,Economy,15.08,40,7135
59877,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Economy,15.17,40,7135
59878,Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Economy,15.83,40,7135
59879,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Bangalore,Economy,29.83,40,7446
59880,Vistara,UK-960,Mumbai,Morning,one,Evening,Bangalore,Economy,30.33,40,7446
59881,Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,Economy,31.83,40,7446
59882,GO_FIRST,G8-511,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,7.67,40,7332
59883,GO_FIRST,G8-511,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,14.33,40,7332
59884,GO_FIRST,G8-511,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,12.17,40,7617
59885,Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,11.25,40,7833
59886,GO_FIRST,G8-351,Mumbai,Morning,one,Afternoon,Bangalore,Economy,6.42,40,7902
59887,GO_FIRST,G8-351,Mumbai,Morning,one,Night,Bangalore,Economy,13.58,40,7902
59888,Air_India,AI-669,Mumbai,Morning,two_or_more,Morning,Bangalore,Economy,20.92,40,8631
59889,Air_India,AI-669,Mumbai,Morning,two_or_more,Evening,Bangalore,Economy,28.25,40,8631
59890,Vistara,UK-930,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,8.5,40,9141
59891,Vistara,UK-653,Mumbai,Early_Morning,one,Night,Bangalore,Economy,14.42,40,9168
59892,Vistara,UK-653,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.67,40,9168
59893,Vistara,UK-653,Mumbai,Early_Morning,one,Night,Bangalore,Economy,17.33,40,9168
59894,Air_India,AI-625,Mumbai,Morning,one,Morning,Bangalore,Economy,24.75,40,8836
59895,Air_India,AI-637,Mumbai,Evening,two_or_more,Morning,Bangalore,Economy,14.33,40,8867
59896,Air_India,AI-637,Mumbai,Evening,two_or_more,Afternoon,Bangalore,Economy,17.92,40,9287
59897,Vistara,UK-863,Mumbai,Morning,zero,Morning,Bangalore,Economy,1.67,41,2074
59898,Vistara,UK-853,Mumbai,Afternoon,zero,Evening,Bangalore,Economy,1.75,41,2074
59899,Vistara,UK-849,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.75,41,2074
59900,Vistara,UK-865,Mumbai,Evening,zero,Night,Bangalore,Economy,1.75,41,2074
59901,Vistara,UK-845,Mumbai,Early_Morning,zero,Early_Morning,Bangalore,Economy,1.83,41,2074
59902,Vistara,UK-851,Mumbai,Early_Morning,zero,Morning,Bangalore,Economy,1.83,41,2074
59903,Vistara,UK-857,Mumbai,Night,zero,Night,Bangalore,Economy,1.83,41,2074
