Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,18/06/2019,Chennai,Kolkata,MAA → CCU,14:45,17:05,2h 20m,non-stop,No info,3597
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → BOM → COK,15:05,01:35 10 Mar,10h 30m,1 stop,In-flight meal not included,14086
IndiGo,9/06/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 10 Jun,2h 50m,non-stop,No info,3749
Jet Airways,24/05/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,7229
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,07:00,21:00,14h,1 stop,No info,15603
IndiGo,27/05/2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2h 50m,non-stop,No info,4823
Jet Airways,3/04/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,No info,8040
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,10:05 07 May,27h 35m,1 stop,No info,13941
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 07 Jun,6h 35m,1 stop,No info,14714
Vistara,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,18:50,11h 40m,1 stop,No info,7927
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,4030
