Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,09/03/2019,Banglore,New Delhi,BLR → COK → DEL,22:00,23:20 13 Mar,25h 20m,1 stop,No info,8425
SpiceJet,15/06/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2753
SpiceJet,27/05/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 28 May,2h 55m,non-stop,No info,3311
IndiGo,12/06/2019,Kolkata,Banglore,CCU → MAA → BLR,06:20,10:20,4h,1 stop,No info,4226
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,05:05 02 Mar,20h 10m,1 stop,1 Long layover,26890
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,06:00,19:00,13h,1 stop,No info,12524
SpiceJet,21/03/2019,Kolkata,Banglore,CCU → BLR,17:15,19:45,2h 30m,non-stop,No info,3847
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,No info,12681
Jet Airways,6/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,09:25,04:25 07 Jun,19h,2 stops,No info,13882
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 19 May,26h 55m,2 stops,No info,15129
