Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,6/04/2019,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,5h,1 stop,No info,5073
SpiceJet,24/06/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,3841
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,10877
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,17:30,19:45 28 Mar,26h 15m,1 stop,In-flight meal not included,5406
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,09:45 10 Jun,16h 45m,1 stop,No info,14151
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,12:35 04 Jun,18h 10m,2 stops,No info,14237
IndiGo,24/06/2019,Mumbai,Hyderabad,BOM → HYD,01:40,03:10,1h 30m,non-stop,No info,2754
Air India,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:00,20:25,13h 25m,1 stop,No info,11306
Air Asia,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,22:40,10:40 02 May,12h,1 stop,No info,5192
Vistara,12/06/2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2h 15m,non-stop,No info,3687
