Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,12/06/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,No info,8016
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,No info,14571
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,In-flight meal not included,10675
IndiGo,21/05/2019,Delhi,Cochin,DEL → BOM → COK,04:55,11:50,6h 55m,1 stop,No info,6794
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,09:55,04:25 28 Mar,18h 30m,1 stop,In-flight meal not included,6540
Vistara,09/03/2019,Banglore,New Delhi,BLR → DEL,11:30,14:10,2h 40m,non-stop,No info,7240
Air India,15/06/2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:15,09:25 16 Jun,20h 10m,2 stops,No info,8839
SpiceJet,6/06/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,3873
Air India,6/06/2019,Delhi,Cochin,DEL → BHO → BOM → COK,20:00,19:15 07 Jun,23h 15m,2 stops,No info,11596
Air India,21/03/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:15,11h 15m,1 stop,No info,7199
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,07:05,12:35,5h 30m,1 stop,In-flight meal not included,12898
