Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,10:25,4h 40m,1 stop,No info,19225
Jet Airways,27/05/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4995
IndiGo,12/06/2019,Delhi,Cochin,DEL → HYD → COK,06:50,12:10,5h 20m,1 stop,No info,5298
Jet Airways,21/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,10:20,18:50 22 Mar,32h 30m,2 stops,In-flight meal not included,9254
Jet Airways,6/04/2019,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,In-flight meal not included,5177
Vistara,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,23:25 22 May,27h 5m,1 stop,No info,9345
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1 stop,In-flight meal not included,10844
Air India,3/03/2019,Delhi,Cochin,DEL → NAG → BOM → COK,05:55,07:40 04 Mar,25h 45m,2 stops,No info,15428
IndiGo,21/05/2019,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,5h,1 stop,No info,7255
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,12:35 22 May,27h 35m,1 stop,In-flight meal not included,12898
