Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,11:45,12:35 10 Jun,24h 50m,2 stops,No info,13882
Vistara,3/06/2019,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6216
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7h 20m,2 stops,In-flight meal not included,19644
Jet Airways,9/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,4544
IndiGo,27/03/2019,Chennai,Kolkata,MAA → CCU,14:40,17:05,2h 25m,non-stop,No info,3384
IndiGo,6/06/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,4804
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,19:45,19:40 25 Mar,23h 55m,1 stop,In-flight meal not included,10031
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 13 May,11h 5m,1 stop,In-flight meal not included,8586
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,13:15,6h 15m,1 stop,In-flight meal not included,7832
Vistara,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,09:05 25 May,16h 5m,1 stop,No info,10027
