Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,9/06/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:30,5h 15m,1 stop,No info,5380
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,7740
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,In-flight meal not included,9899
Jet Airways,18/05/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,5198
Jet Airways,27/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,04:25 28 Mar,23h,2 stops,In-flight meal not included,9254
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,10:05 19 May,20h,1 stop,No info,14388
Vistara,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,09:05 07 May,25h 55m,1 stop,No info,8137
Air India,9/05/2019,Delhi,Cochin,DEL → CCU → BOM → COK,20:15,19:15 10 May,23h,2 stops,No info,13591
SpiceJet,12/05/2019,Kolkata,Banglore,CCU → KNU → BLR,11:35,18:50,7h 15m,1 stop,No info,8479
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,18:15 16 May,23h 20m,1 stop,In-flight meal not included,10844
