Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,20:20 07 May,27h 20m,1 stop,No info,8610
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,No info,14714
IndiGo,3/06/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823
Air Asia,27/05/2019,Delhi,Cochin,DEL → BLR → COK,07:55,15:45,7h 50m,1 stop,No info,6451
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,No info,16079
Jet Airways,1/06/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,7202
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,23:30,02:20 22 Mar,2h 50m,non-stop,No info,4944
SpiceJet,1/06/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,3625
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,12:00 10 May,21h 55m,1 stop,In-flight meal not included,9663
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:00,8h 40m,1 stop,No info,9794
SpiceJet,1/05/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No info,2437
