Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,9794
Air India,21/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,09:25 22 Mar,26h 20m,2 stops,No info,7615
Jet Airways,21/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,10:20,04:25 23 Mar,42h 5m,2 stops,No info,11664
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,In-flight meal not included,7064
IndiGo,15/04/2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1 stop,No info,3809
SpiceJet,18/06/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,11:40,01:30 28 May,13h 50m,1 stop,No info,6795
IndiGo,24/04/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:05,4h 50m,1 stop,No info,4565
IndiGo,9/03/2019,Delhi,Cochin,DEL → BOM → COK,18:35,01:35 10 Mar,7h,1 stop,No info,12351
IndiGo,18/03/2019,Delhi,Cochin,DEL → COK,21:05,00:20 19 Mar,3h 15m,non-stop,No info,5021
Air India,21/05/2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:05,09:25 22 May,20h 20m,2 stops,No info,10467
