Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,18/05/2019,Delhi,Cochin,DEL → BOM → COK,15:00,01:30 19 May,10h 30m,1 stop,No info,7503
IndiGo,3/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,01:30 04 Jun,14h 5m,1 stop,No info,5883
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,09:45 13 Jun,13h 20m,1 stop,No info,12692
IndiGo,15/04/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823
SpiceJet,27/05/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2017
Air India,12/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,12:00,07:40 13 Jun,19h 40m,2 stops,No info,8603
Jet Airways,21/06/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,5769
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,18:15 02 Apr,23h 20m,1 stop,No info,12681
SpiceJet,24/06/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,3625
IndiGo,9/05/2019,Delhi,Cochin,DEL → BOM → COK,09:15,01:30 10 May,16h 15m,1 stop,No info,8854
