Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,24/06/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,3943
IndiGo,3/03/2019,Delhi,Cochin,DEL → BOM → COK,04:45,11:30,6h 45m,1 stop,No info,14871
Jet Airways,18/06/2019,Mumbai,Hyderabad,BOM → HYD,08:45,10:15,1h 30m,non-stop,In-flight meal not included,4995
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:00,8h 40m,1 stop,In-flight meal not included,10791
SpiceJet,3/06/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2753
IndiGo,9/04/2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,4423
Air Asia,27/05/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4409
Air India,9/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,11:05 10 May,16h 5m,1 stop,No info,6117
Jet Airways,21/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 22 May,23h 50m,2 stops,No info,15129
Vistara,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,23:25 07 Jun,27h 5m,1 stop,No info,9345
Vistara,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,23:25,16h 15m,1 stop,No info,8085
