Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,11:40,21:00,9h 20m,1 stop,No info,7215
Air India,9/05/2019,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 10 May,27h 20m,1 stop,No info,7480
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,8143
IndiGo,3/05/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 07 Jun,12h 15m,1 stop,In-flight meal not included,10844
SpiceJet,12/04/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 13 Apr,2h 55m,non-stop,No info,5621
Vistara,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,20:20 19 May,24h,1 stop,No info,9555
IndiGo,21/03/2019,Banglore,New Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,4777
SpiceJet,03/03/2019,Banglore,New Delhi,BLR → DEL,09:35,12:30,2h 55m,non-stop,No info,7648
IndiGo,1/04/2019,Kolkata,Banglore,CCU → PAT → BLR,09:20,14:15,4h 55m,1 stop,No info,10308
Jet Airways,24/05/2019,Delhi,Cochin,DEL → JDH → BOM → COK,11:40,19:00,7h 20m,2 stops,No info,21219
