Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,4777
IndiGo,21/06/2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,5000
Jet Airways,6/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:45 07 Mar,24h 35m,2 stops,No info,21954
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,04:25 04 Jun,16h 55m,1 stop,In-flight meal not included,11627
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,04:40 25 May,14h 35m,1 stop,No info,13731
IndiGo,3/04/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 04 Apr,2h 50m,non-stop,No info,3943
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,23:00,14h 5m,1 stop,In-flight meal not included,6992
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 07 May,9h 45m,1 stop,No info,13941
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,No info,14924
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,12:35,10h 20m,1 stop,No info,18371
IndiGo,3/03/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,7295
