Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,09:20 02 May,13h 20m,1 stop,No info,14388
Jet Airways,18/04/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,7229
IndiGo,24/03/2019,Kolkata,Banglore,CCU → BBI → BLR,11:55,16:25,4h 30m,1 stop,No info,9806
IndiGo,6/06/2019,Delhi,Cochin,DEL → LKO → COK,21:50,03:35 07 Jun,5h 45m,1 stop,No info,6195
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,18:15 13 Jun,23h 20m,1 stop,No info,13044
Jet Airways,27/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,11:45,04:25 28 Jun,16h 40m,2 stops,No info,13882
Jet Airways,24/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,10:45,5h,1 stop,In-flight meal not included,8147
Air India,9/04/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,07:40 10 Apr,14h 25m,2 stops,No info,8052
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,No info,14781
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,22:05,12h 30m,1 stop,No info,14151
IndiGo,18/05/2019,Kolkata,Banglore,CCU → NAG → BLR,18:05,23:30,5h 25m,1 stop,No info,6704
