Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,16:00,19:45 07 Mar,27h 45m,1 stop,No info,17024
GoAir,12/05/2019,Kolkata,Banglore,CCU → AMD → BLR,16:40,00:15 13 May,7h 35m,1 stop,No info,8855
Air India,9/06/2019,Delhi,Cochin,DEL → BOM → COK,21:00,07:40 10 Jun,10h 40m,1 stop,No info,8372
Jet Airways,24/06/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,In-flight meal not included,4050
Jet Airways,12/05/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,7229
SpiceJet,18/03/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:05,1h 20m,non-stop,No check-in baggage included,2385
GoAir,24/06/2019,Banglore,Delhi,BLR → DEL,11:40,14:30,2h 50m,non-stop,No info,3898
IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,6860
SpiceJet,27/05/2019,Delhi,Cochin,DEL → MAA → COK,06:05,11:20,5h 15m,1 stop,No info,6749
Air India,21/05/2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,23:15,8h 45m,2 stops,No info,15107
Jet Airways,15/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 16 Jun,18h 45m,2 stops,In-flight meal not included,10368
