Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,21/05/2019,Delhi,Cochin,DEL → NAG → BOM → COK,05:55,07:40 22 May,25h 45m,2 stops,No info,11543
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,No info,13067
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,07:05,04:25 16 Jun,21h 20m,1 stop,In-flight meal not included,10262
Air India,6/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,16:55,19:15 07 Jun,26h 20m,2 stops,No info,13591
Jet Airways,27/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:45 28 Mar,24h 35m,2 stops,No info,10929
Jet Airways,27/04/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,No info,7229
Air Asia,15/05/2019,Delhi,Cochin,DEL → BLR → COK,07:55,13:25,5h 30m,1 stop,No info,6451
IndiGo,3/03/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,7295
IndiGo,3/06/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,3943
SpiceJet,15/05/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 16 May,2h 55m,non-stop,No check-in baggage included,3573
