Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
88653,Air_India,AI-565,Bangalore,Afternoon,one,Night,Delhi,Economy,7.75,24,5163
88654,Air_India,AI-565,Bangalore,Afternoon,one,Morning,Delhi,Economy,20.42,24,5163
88655,AirAsia,I5-1982,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.25,24,5485
88656,Indigo,6E-747,Bangalore,Night,one,Morning,Delhi,Economy,9.42,24,5563
88657,Indigo,6E-6535,Bangalore,Morning,one,Night,Delhi,Economy,9.67,24,5563
88658,Air_India,AI-9505,Bangalore,Morning,one,Night,Delhi,Economy,14.58,24,5568
88659,SpiceJet,SG-768,Bangalore,Afternoon,one,Night,Delhi,Economy,5.5,24,5654
88660,SpiceJet,SG-468,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.67,24,5654
88661,SpiceJet,SG-3023,Bangalore,Morning,one,Evening,Delhi,Economy,10.17,24,5654
88662,SpiceJet,SG-768,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,24,5654
88663,SpiceJet,SG-4005,Bangalore,Afternoon,one,Evening,Delhi,Economy,26.5,24,5654
88664,GO_FIRST,G8-873,Bangalore,Morning,one,Afternoon,Delhi,Economy,6.25,24,5696
88665,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,7.25,24,5696
88666,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,8.75,24,5696
88667,GO_FIRST,G8-873,Bangalore,Morning,one,Evening,Delhi,Economy,9.75,24,5696
88668,GO_FIRST,G8-2231,Bangalore,Afternoon,one,Night,Delhi,Economy,7.08,24,6022
88669,Air_India,AI-9505,Bangalore,Morning,one,Night,Delhi,Economy,12.17,24,6350
88670,Indigo,6E-702,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.25,24,6437
88671,Air_India,AI-9547,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.67,24,6597
88672,Air_India,AI-9501,Bangalore,Early_Morning,one,Night,Delhi,Economy,15.0,24,6640
88673,Air_India,AI-507,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.75,24,6818
88674,Indigo,6E-807,Bangalore,Morning,one,Evening,Delhi,Economy,7.75,24,7362
88675,Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,6.83,24,7762
88676,GO_FIRST,G8-803,Bangalore,Evening,one,Night,Delhi,Economy,4.67,24,7474
88677,Indigo,6E-6535,Bangalore,Morning,one,Evening,Delhi,Economy,5.92,24,7488
88678,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Late_Night,Delhi,Economy,19.25,24,8116
88679,Vistara,UK-867,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,11.92,24,10475
88680,GO_FIRST,G8-146,Bangalore,Evening,one,Night,Delhi,Economy,4.83,24,10732
88681,Vistara,UK-755,Bangalore,Afternoon,one,Night,Delhi,Economy,8.33,24,11385
88682,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,24,11476
88683,Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Economy,8.33,24,12214
88684,Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Economy,5.0,24,12267
88685,SpiceJet,SG-3027,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.42,24,12316
88686,GO_FIRST,G8-285,Bangalore,Afternoon,one,Night,Delhi,Economy,4.58,24,14922
88687,AirAsia,I5-1782,Bangalore,Night,one,Late_Night,Delhi,Economy,5.0,25,2723
88688,AirAsia,I5-1731,Bangalore,Night,one,Late_Night,Delhi,Economy,5.58,25,2723
88689,AirAsia,I5-1566,Bangalore,Afternoon,one,Evening,Delhi,Economy,5.83,25,2723
88690,AirAsia,I5-1561,Bangalore,Evening,one,Late_Night,Delhi,Economy,6.17,25,2723
88691,AirAsia,I5-1451,Bangalore,Early_Morning,one,Morning,Delhi,Economy,6.33,25,2723
88692,AirAsia,I5-1621,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,6.92,25,2723
88693,AirAsia,I5-819,Bangalore,Morning,one,Evening,Delhi,Economy,7.0,25,2723
88694,AirAsia,I5-1229,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.08,25,2723
88695,AirAsia,I5-1426,Bangalore,Afternoon,one,Night,Delhi,Economy,7.33,25,2723
88696,AirAsia,I5-410,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.58,25,2723
88697,AirAsia,I5-2392,Bangalore,Morning,one,Evening,Delhi,Economy,7.58,25,2723
88698,AirAsia,I5-1321,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.67,25,2723
88699,AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Delhi,Economy,8.75,25,2723
88700,AirAsia,I5-592,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.83,25,2723
88701,AirAsia,I5-1621,Bangalore,Early_Morning,one,Evening,Delhi,Economy,9.17,25,2723
88702,AirAsia,I5-1783,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,9.25,25,2723
88703,AirAsia,I5-820,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,9.33,25,2723
88704,AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Delhi,Economy,9.33,25,2723
88705,AirAsia,I5-1562,Bangalore,Afternoon,two_or_more,Late_Night,Delhi,Economy,10.5,25,2723
88706,AirAsia,I5-1983,Bangalore,Afternoon,two_or_more,Late_Night,Delhi,Economy,10.67,25,2723
88707,AirAsia,I5-819,Bangalore,Morning,one,Evening,Delhi,Economy,10.75,25,2723
88708,AirAsia,I5-339,Bangalore,Night,one,Morning,Delhi,Economy,10.75,25,2723
88709,AirAsia,I5-992,Bangalore,Night,one,Morning,Delhi,Economy,10.92,25,2723
88710,AirAsia,I5-410,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,25,2723
88711,AirAsia,I5-1426,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,12.0,25,2723
88712,AirAsia,I5-1621,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.92,25,2723
88713,Vistara,UK-897,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.75,25,3346
88714,Vistara,UK-897,Bangalore,Early_Morning,one,Night,Delhi,Economy,14.92,25,3346
88715,Vistara,UK-893,Bangalore,Evening,one,Afternoon,Delhi,Economy,19.75,25,3346
88716,Vistara,UK-893,Bangalore,Evening,one,Night,Delhi,Economy,26.92,25,3346
88717,Vistara,UK-897,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,4.75,25,3496
88718,Vistara,UK-897,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.0,25,3496
88719,Vistara,UK-893,Bangalore,Evening,one,Morning,Delhi,Economy,13.08,25,3496
88720,Vistara,UK-893,Bangalore,Evening,one,Afternoon,Delhi,Economy,16.75,25,3496
88721,Vistara,UK-893,Bangalore,Evening,one,Evening,Delhi,Economy,24.0,25,3496
88722,Vistara,UK-897,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.08,25,3496
88723,Indigo,6E-6104,Bangalore,Morning,one,Evening,Delhi,Economy,5.17,25,3288
88724,Indigo,6E-232,Bangalore,Night,one,Early_Morning,Delhi,Economy,5.25,25,3288
88725,Indigo,6E-528,Bangalore,Evening,one,Night,Delhi,Economy,5.42,25,3288
88726,Indigo,6E-426,Bangalore,Night,one,Late_Night,Delhi,Economy,5.83,25,3288
88727,Indigo,6E-6104,Bangalore,Morning,one,Evening,Delhi,Economy,7.17,25,3288
88728,Indigo,6E-426,Bangalore,Night,one,Early_Morning,Delhi,Economy,8.0,25,3288
88729,Indigo,6E-232,Bangalore,Night,one,Early_Morning,Delhi,Economy,8.17,25,3288
88730,Indigo,6E-528,Bangalore,Evening,one,Late_Night,Delhi,Economy,8.83,25,3288
88731,Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Delhi,Economy,6.83,25,3372
88732,Indigo,6E-6067,Bangalore,Evening,one,Night,Delhi,Economy,7.42,25,3372
88733,GO_FIRST,G8-312,Bangalore,Evening,one,Night,Delhi,Economy,5.58,25,3466
