Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,6/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,6093
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:40,04:25 10 Mar,22h 45m,2 stops,No info,14861
IndiGo,18/05/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,4804
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,19:10 02 May,22h 45m,1 stop,In-flight meal not included,9314
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:00,10h 15m,1 stop,No info,9794
Jet Airways,21/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,13029
SpiceJet,3/06/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,13:15,5h 15m,1 stop,No info,12284
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 10 Jun,6h 35m,1 stop,No info,14714
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,22:35,16h 5m,1 stop,In-flight meal not included,7064
Jet Airways,18/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,5198
