Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,9/05/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 10 May,21h 15m,2 stops,No info,10441
IndiGo,21/05/2019,Mumbai,Hyderabad,BOM → HYD,20:05,21:40,1h 35m,non-stop,No info,2227
Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,7229
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,In-flight meal not included,10262
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,21:20,13h 20m,1 stop,No info,13817
SpiceJet,21/05/2019,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,5975
IndiGo,21/03/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 22 Mar,2h 40m,non-stop,No info,4148
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,21:00,9h 30m,1 stop,No info,13587
Jet Airways,21/03/2019,Mumbai,Hyderabad,BOM → HYD,03:05,04:25,1h 20m,non-stop,In-flight meal not included,2759
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,No info,7229
Air India,9/05/2019,Delhi,Cochin,DEL → HYD → BOM → COK,07:05,07:40 10 May,24h 35m,2 stops,No info,13547
