Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,24/06/2019,Banglore,Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,6961
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:35,6h 35m,1 stop,No info,10624
Jet Airways,15/06/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,12:15,04:25 16 Jun,16h 10m,2 stops,No info,14300
SpiceJet,24/03/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,5418
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 19 May,22h 55m,2 stops,No info,15129
SpiceJet,18/06/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543
SpiceJet,21/06/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No check-in baggage included,1965
Air Asia,6/05/2019,Banglore,Delhi,BLR → DEL,04:55,07:45,2h 50m,non-stop,No info,4282
Air India,6/05/2019,Kolkata,Banglore,CCU → DEL → VGA → BLR,07:00,10:00 07 May,27h,2 stops,No info,14508
Air Asia,12/05/2019,Kolkata,Banglore,CCU → BBI → BLR,06:50,10:30,3h 40m,1 stop,No info,5162
