Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/03/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,2228
Air India,24/03/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,2575
Jet Airways,24/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,19:00 25 Jun,21h 35m,2 stops,No info,13292
IndiGo,9/05/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,20:45,6h 40m,1 stop,In-flight meal not included,9899
Air India,6/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,23:15,13h 25m,2 stops,No info,14120
Air India,6/03/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,15284
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,03:50,19:00,15h 10m,1 stop,No info,12192
Air India,24/03/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,07:00,01:20 25 Mar,18h 20m,2 stops,No info,13428
SpiceJet,3/06/2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543
Jet Airways,1/04/2019,Delhi,Cochin,DEL → BOM → COK,10:00,12:35 02 Apr,26h 35m,1 stop,In-flight meal not included,5406
