Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,13:15,5h 15m,1 stop,No info,19225
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,19:45,18:50 10 Mar,23h 5m,1 stop,In-flight meal not included,14053
Air India,12/04/2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,5911
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,06:40,19:00,12h 20m,1 stop,No info,10877
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 07 Jun,9h 45m,1 stop,In-flight meal not included,7757
IndiGo,21/03/2019,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8h 35m,1 stop,No info,6558
IndiGo,21/04/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4804
Jet Airways,18/03/2019,Mumbai,Hyderabad,BOM → HYD,15:50,17:20,1h 30m,non-stop,No info,5678
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,04:25 10 May,18h 25m,1 stop,In-flight meal not included,12373
Jet Airways,6/05/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,5198
IndiGo,1/06/2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,6064
