Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,23:35 13 May,27h 10m,1 stop,No info,10953
SpiceJet,9/03/2019,Kolkata,Banglore,CCU → BLR,06:55,09:35,2h 40m,non-stop,No info,4622
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,13:55,10:05 25 Mar,20h 10m,1 stop,No info,14231
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,21:50,19:00 25 Jun,21h 10m,1 stop,In-flight meal not included,10262
IndiGo,15/04/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 16 Apr,2h 50m,non-stop,No info,3943
Vistara,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,20:20 13 May,24h,1 stop,No info,8610
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → HYD → COK,07:05,22:20,15h 15m,1 stop,No info,6717
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,08:30,19:00,10h 30m,1 stop,No info,10877
IndiGo,1/05/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:05,4h 50m,1 stop,No info,4775
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,No info,14571
SpiceJet,24/03/2019,Banglore,New Delhi,BLR → DEL,09:35,12:30,2h 55m,non-stop,No check-in baggage included,6205
