Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
39130,Indigo,6E-397,Delhi,Afternoon,one,Evening,Chennai,Economy,7.42,26,5967
39131,Indigo,6E-654,Delhi,Evening,one,Night,Chennai,Economy,5.42,26,5918
39132,Indigo,6E-5175,Delhi,Morning,one,Afternoon,Chennai,Economy,6.67,26,5918
39133,Indigo,6E-2188,Delhi,Afternoon,one,Evening,Chennai,Economy,6.75,26,5918
39134,Indigo,6E-2028,Delhi,Afternoon,one,Night,Chennai,Economy,8.25,26,5918
39135,Indigo,6E-289,Delhi,Early_Morning,one,Morning,Chennai,Economy,4.92,26,6340
39136,Vistara,UK-627,Delhi,Afternoon,two_or_more,Evening,Chennai,Economy,30.58,26,6692
39137,Vistara,UK-627,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,33.75,26,6692
39138,Air_India,AI-401,Delhi,Early_Morning,one,Night,Chennai,Economy,14.5,26,6414
39139,Air_India,AI-762,Delhi,Night,one,Night,Chennai,Economy,26.92,26,6414
39140,Air_India,AI-877,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,20.33,26,6538
39141,Air_India,AI-877,Delhi,Morning,two_or_more,Morning,Chennai,Economy,23.92,26,6538
39142,Vistara,UK-673,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,9.75,26,7490
39143,Vistara,UK-673,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,19.5,26,7490
39144,Vistara,UK-673,Delhi,Afternoon,two_or_more,Evening,Chennai,Economy,30.58,26,7490
39145,Vistara,UK-673,Delhi,Afternoon,two_or_more,Morning,Chennai,Economy,22.5,26,7610
39146,Air_India,AI-767,Delhi,Afternoon,one,Night,Chennai,Economy,9.17,26,7360
39147,Air_India,AI-9015,Delhi,Morning,one,Afternoon,Chennai,Economy,5.42,26,7363
39148,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Chennai,Economy,5.25,26,7426
39149,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Chennai,Economy,8.5,26,7426
39150,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,12.42,26,7869
39151,Indigo,6E-2193,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,7.0,26,8003
39152,Vistara,UK-819,Delhi,Afternoon,two_or_more,Night,Chennai,Economy,8.83,26,8719
39153,Vistara,UK-811,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,14.0,26,8719
39154,Vistara,UK-801,Delhi,Morning,two_or_more,Night,Chennai,Economy,14.0,26,8719
39155,Vistara,UK-815,Delhi,Morning,two_or_more,Night,Chennai,Economy,15.0,26,8719
39156,Vistara,UK-813,Delhi,Evening,two_or_more,Morning,Chennai,Economy,15.25,26,8719
39157,Vistara,UK-817,Delhi,Evening,two_or_more,Morning,Chennai,Economy,16.75,26,8719
39158,Vistara,UK-807,Delhi,Night,two_or_more,Morning,Chennai,Economy,15.17,26,8838
39159,Vistara,UK-809,Delhi,Evening,two_or_more,Morning,Chennai,Economy,16.0,26,8838
39160,Vistara,UK-705,Delhi,Early_Morning,two_or_more,Evening,Chennai,Economy,12.42,26,10097
39161,Vistara,UK-835,Delhi,Evening,zero,Night,Chennai,Economy,2.83,27,2300
39162,AirAsia,I5-1529,Delhi,Morning,one,Afternoon,Chennai,Economy,5.5,27,1998
39163,AirAsia,I5-559,Delhi,Afternoon,one,Night,Chennai,Economy,5.92,27,1998
39164,AirAsia,I5-550,Delhi,Evening,one,Night,Chennai,Economy,6.42,27,1998
39165,AirAsia,I5-740,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,7.08,27,1998
39166,AirAsia,I5-1529,Delhi,Morning,one,Evening,Chennai,Economy,7.83,27,1998
39167,AirAsia,I5-740,Delhi,Early_Morning,one,Evening,Chennai,Economy,9.42,27,1998
39168,AirAsia,I5-710,Delhi,Morning,one,Night,Chennai,Economy,9.5,27,1998
39169,AirAsia,I5-721,Delhi,Night,one,Morning,Chennai,Economy,11.75,27,1998
39170,AirAsia,I5-744,Delhi,Morning,one,Night,Chennai,Economy,12.0,27,1998
39171,AirAsia,I5-829,Delhi,Night,one,Morning,Chennai,Economy,12.92,27,1998
39172,AirAsia,I5-747,Delhi,Evening,one,Morning,Chennai,Economy,13.5,27,1998
39173,AirAsia,I5-787,Delhi,Early_Morning,one,Night,Chennai,Economy,16.25,27,1998
39174,AirAsia,I5-713,Delhi,Evening,two_or_more,Morning,Chennai,Economy,16.33,27,1998
39175,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.75,27,2364
39176,Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Economy,2.83,27,2399
39177,Indigo,6E-6238,Delhi,Morning,zero,Morning,Chennai,Economy,2.83,27,2343
39178,Indigo,6E-2162,Delhi,Night,zero,Night,Chennai,Economy,2.83,27,2343
39179,Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,27,2343
39180,Indigo,6E-5012,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,27,2343
39181,Indigo,6E-2485,Delhi,Afternoon,zero,Afternoon,Chennai,Economy,2.92,27,2343
39182,Indigo,6E-954,Delhi,Evening,zero,Night,Chennai,Economy,3.0,27,2343
39183,Air_India,AI-537,Delhi,Evening,zero,Evening,Chennai,Economy,2.75,27,2343
39184,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.83,27,2343
39185,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Economy,2.92,27,2343
39186,Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Economy,2.83,27,2714
39187,Indigo,6E-6739,Delhi,Evening,zero,Evening,Chennai,Economy,2.83,27,2637
39188,Indigo,6E-2169,Delhi,Evening,zero,Night,Chennai,Economy,2.92,27,2637
39189,Air_India,AI-429,Delhi,Morning,zero,Afternoon,Chennai,Economy,2.83,27,2658
39190,SpiceJet,SG-8207,Delhi,Evening,zero,Night,Chennai,Economy,2.83,27,3251
39191,SpiceJet,SG-8107,Delhi,Early_Morning,zero,Morning,Chennai,Economy,2.92,27,3251
39192,GO_FIRST,G8-7555,Delhi,Afternoon,one,Evening,Chennai,Economy,4.67,27,2968
39193,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Chennai,Economy,4.75,27,3266
39194,Indigo,6E-2005,Delhi,Morning,one,Afternoon,Chennai,Economy,5.42,27,3266
39195,Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,7.17,27,3266
39196,Indigo,6E-2005,Delhi,Morning,one,Evening,Chennai,Economy,8.0,27,3266
39197,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,8.33,27,3266
39198,Indigo,6E-6205,Delhi,Afternoon,one,Night,Chennai,Economy,9.17,27,3266
39199,Indigo,6E-2005,Delhi,Morning,one,Night,Chennai,Economy,10.42,27,3266
39200,Air_India,AI-839,Delhi,Night,one,Early_Morning,Chennai,Economy,10.58,27,3306
39201,Air_India,AI-837,Delhi,Evening,one,Early_Morning,Chennai,Economy,13.67,27,3306
39202,Air_India,AI-544,Delhi,Evening,one,Early_Morning,Chennai,Economy,14.75,27,3306
39203,Air_India,AI-542,Delhi,Morning,one,Early_Morning,Chennai,Economy,22.25,27,3306
39204,Air_India,AI-560,Delhi,Morning,one,Early_Morning,Chennai,Economy,23.83,27,3306
39205,Indigo,6E-2348,Delhi,Evening,one,Late_Night,Chennai,Economy,4.92,27,3349
39206,Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,27,3349
39207,Indigo,6E-2147,Delhi,Night,one,Early_Morning,Chennai,Economy,8.67,27,3349
39208,GO_FIRST,G8-423,Delhi,Early_Morning,one,Evening,Chennai,Economy,9.83,27,3475
39209,Indigo,6E-2247,Delhi,Morning,one,Evening,Chennai,Economy,6.67,27,3684
39210,Indigo,6E-2247,Delhi,Morning,one,Night,Chennai,Economy,9.08,27,3684
