Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,09:45 07 Jun,24h 10m,1 stop,No info,12692
Air India,15/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 16 May,28h 20m,2 stops,No info,15532
Jet Airways,6/06/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4995
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,18:15,04:25 28 May,10h 10m,1 stop,In-flight meal not included,12898
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,9794
Air India,15/05/2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,5228
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,12:35 28 Jun,13h 45m,1 stop,In-flight meal not included,10262
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → HYD → COK,09:45,16:10,6h 25m,1 stop,No info,9646
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 16 May,12h 55m,1 stop,No info,15149
IndiGo,9/06/2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1 stop,No info,4205
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,15147
