Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,12/05/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:15 13 May,1h 30m,non-stop,No check-in baggage included,1965
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,12:50,21:00,8h 10m,1 stop,No info,7005
Air India,18/03/2019,Banglore,New Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,4441
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,04:45,18:50,14h 5m,1 stop,No info,11098
IndiGo,21/05/2019,Delhi,Cochin,DEL → BOM → COK,09:15,01:30 22 May,16h 15m,1 stop,No info,7318
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,07:05,04:25 22 Mar,21h 20m,1 stop,No info,12767
SpiceJet,24/03/2019,Kolkata,Banglore,CCU → IXB → BLR,15:55,21:15,5h 20m,1 stop,No info,10654
SpiceJet,9/06/2019,Delhi,Cochin,DEL → MAA → COK,15:45,22:05,6h 20m,1 stop,No info,6297
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → HYD → COK,09:45,16:10,6h 25m,1 stop,No info,11265
Air India,6/03/2019,Mumbai,Hyderabad,BOM → AMD → ISK → HYD,17:20,14:50,2h 30m,2 stops,No info,11972
