Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,18/05/2019,Kolkata,Banglore,CCU → BBI → BLR,12:00,13:15 19 May,25h 15m,1 stop,No info,7662
Air India,6/06/2019,Delhi,Cochin,DEL → UDR → BOM → COK,13:20,07:40 07 Jun,18h 20m,2 stops,No info,12751
Jet Airways,6/03/2019,Mumbai,Hyderabad,BOM → DEL → HYD,20:45,16:50 07 Mar,20h 5m,1 stop,No info,19595
Vistara,09/03/2019,Banglore,New Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,7975
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,19:50,5h 45m,1 stop,No info,14781
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,20:45,12h 20m,1 stop,No info,14781
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,13:55,16:20 25 Mar,26h 25m,1 stop,In-flight meal not included,10031
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,19:50,5h 45m,1 stop,In-flight meal not included,10844
Jet Airways,9/05/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,3502
Jet Airways,1/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,09:35,04:25 02 Jun,18h 50m,2 stops,No info,13292
