Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,19:45,23:25 25 Mar,27h 40m,1 stop,No info,13759
IndiGo,9/06/2019,Banglore,Delhi,BLR → DEL,00:25,03:15,2h 50m,non-stop,No info,3943
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,18:15,01:35 28 Mar,7h 20m,1 stop,No info,12327
IndiGo,12/06/2019,Mumbai,Hyderabad,BOM → HYD,06:25,07:55,1h 30m,non-stop,No info,4049
SpiceJet,1/06/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 02 Jun,2h 55m,non-stop,No check-in baggage included,3573
Air Asia,15/05/2019,Kolkata,Banglore,CCU → BLR,19:55,22:25,2h 30m,non-stop,No info,4409
Air India,27/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,09:25 28 Mar,26h 20m,2 stops,No info,6565
IndiGo,15/04/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 16 Apr,2h 40m,non-stop,No info,4174
Jet Airways,24/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,4030
Air Asia,21/03/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4082
Air India,24/05/2019,Kolkata,Banglore,CCU → BBI → HYD → BLR,09:10,11:05 25 May,25h 55m,2 stops,No info,6117
