Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,10:55 02 May,14h 30m,1 stop,No info,12121
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,09:55,18:50,8h 55m,1 stop,In-flight meal not included,5963
SpiceJet,6/06/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No info,3625
SpiceJet,15/06/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,3841
IndiGo,12/06/2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2h 50m,non-stop,No info,4823
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → HYD → COK,09:45,16:10,6h 25m,1 stop,No info,9646
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,02:15,12:35,10h 20m,1 stop,In-flight meal not included,10152
IndiGo,3/06/2019,Delhi,Cochin,DEL → HYD → COK,06:50,22:30,15h 40m,1 stop,No info,7514
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,18:25,11h 25m,1 stop,No info,16736
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 07 May,15h 10m,1 stop,No info,13584
Air India,21/05/2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,07:55 22 May,23h 35m,2 stops,No info,11222
