Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,27/03/2019,Delhi,Cochin,DEL → BOM → COK,18:35,01:35 28 Mar,7h,1 stop,No info,8574
IndiGo,9/03/2019,Mumbai,Hyderabad,BOM → HYD,02:30,04:00,1h 30m,non-stop,No info,4784
IndiGo,3/06/2019,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7h 5m,1 stop,No info,6818
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,09:30 02 Mar,19h 25m,1 stop,No info,25735
Jet Airways,9/04/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,19:00 10 Apr,29h 35m,2 stops,No info,9483
Jet Airways,24/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 25 Jun,17h 5m,2 stops,In-flight meal not included,10368
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,8073
IndiGo,1/03/2019,Kolkata,Banglore,CCU → BLR,22:10,00:55 02 Mar,2h 45m,non-stop,No info,4778
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 19 May,8h 40m,1 stop,No info,13941
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,In-flight meal not included,10844
