Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,18/03/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:10 19 Mar,1h 25m,non-stop,No info,2017
IndiGo,18/06/2019,Delhi,Cochin,DEL → COK,14:20,17:35,3h 15m,non-stop,No info,5000
Air India,9/03/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,19:15,13h 20m,2 stops,No info,18736
Jet Airways,1/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,4030
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,12:35 19 May,17h 5m,2 stops,In-flight meal not included,10368
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,09:20 07 May,16h 50m,1 stop,In-flight meal not included,9663
Vistara,15/04/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,5613
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,08:15 10 May,18h 10m,1 stop,In-flight meal not included,7757
IndiGo,15/06/2019,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8h 35m,1 stop,No info,6442
IndiGo,6/05/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1h 30m,non-stop,No info,2754
