Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,27/04/2019,Delhi,Cochin,DEL → HYD → COK,07:35,12:10,4h 35m,1 stop,No info,5073
Air Asia,24/03/2019,Banglore,New Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,3383
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,16108
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,10:20,01:30 28 May,15h 10m,1 stop,No info,6795
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 02 Apr,12h 10m,1 stop,No info,12681
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,12:35 13 Jun,21h 35m,1 stop,In-flight meal not included,10262
Vistara,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:50 07 Jun,25h 50m,1 stop,No info,8820
Jet Airways,09/03/2019,Banglore,New Delhi,BLR → BDQ → DEL,05:50,12:20,6h 30m,1 stop,In-flight meal not included,10037
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,06:00,12:35,6h 35m,1 stop,No info,11789
GoAir,15/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:35,9h,1 stop,No info,7378
