Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
182553,SpiceJet,SG-678,Chennai,Early_Morning,one,Night,Delhi,Economy,15.42,18,4048
182554,SpiceJet,SG-4010,Chennai,Morning,one,Late_Night,Delhi,Economy,16.25,18,4048
182555,SpiceJet,SG-678,Chennai,Early_Morning,one,Night,Delhi,Economy,17.33,18,4048
182556,SpiceJet,SG-612,Chennai,Night,one,Night,Delhi,Economy,24.0,18,4048
182557,SpiceJet,SG-4010,Chennai,Morning,one,Morning,Delhi,Economy,24.33,18,4048
182558,SpiceJet,SG-612,Chennai,Night,one,Night,Delhi,Economy,25.92,18,4048
182559,SpiceJet,SG-329,Chennai,Afternoon,one,Evening,Delhi,Economy,26.42,18,4048
182560,SpiceJet,SG-678,Chennai,Early_Morning,one,Morning,Delhi,Economy,27.17,18,4048
182561,AirAsia,I5-517,Chennai,Morning,two_or_more,Night,Delhi,Economy,13.5,18,4064
182562,AirAsia,I5-517,Chennai,Morning,two_or_more,Late_Night,Delhi,Economy,17.0,18,4064
182563,Indigo,6E-847,Chennai,Evening,one,Night,Delhi,Economy,5.67,18,4071
182564,Indigo,6E-6113,Chennai,Afternoon,one,Night,Delhi,Economy,6.25,18,4071
182565,Indigo,6E-847,Chennai,Evening,one,Night,Delhi,Economy,6.67,18,4071
182566,Indigo,6E-605,Chennai,Afternoon,one,Night,Delhi,Economy,7.67,18,4071
182567,Indigo,6E-6113,Chennai,Afternoon,one,Night,Delhi,Economy,7.67,18,4071
182568,Indigo,6E-6113,Chennai,Afternoon,one,Night,Delhi,Economy,8.67,18,4071
182569,Indigo,6E-605,Chennai,Afternoon,one,Night,Delhi,Economy,9.08,18,4071
182570,Indigo,6E-605,Chennai,Afternoon,one,Night,Delhi,Economy,10.08,18,4071
182571,Indigo,6E-489,Chennai,Night,one,Early_Morning,Delhi,Economy,10.75,18,4071
182572,Indigo,6E-6137,Chennai,Morning,one,Night,Delhi,Economy,11.75,18,4071
182573,Indigo,6E-269,Chennai,Morning,one,Evening,Delhi,Economy,6.17,18,4074
182574,Indigo,6E-269,Chennai,Morning,one,Evening,Delhi,Economy,8.25,18,4074
182575,Indigo,6E-495,Chennai,Early_Morning,one,Morning,Delhi,Economy,5.33,18,4281
182576,Indigo,6E-495,Chennai,Early_Morning,one,Evening,Delhi,Economy,9.5,18,4281
182577,Air_India,AI-539,Chennai,Evening,zero,Evening,Delhi,Economy,2.83,18,4371
182578,Indigo,6E-6006,Chennai,Afternoon,one,Late_Night,Delhi,Economy,9.33,18,4541
182579,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,8.17,18,4971
182580,Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,10.5,18,4971
182581,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,10.92,18,4971
182582,Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Economy,11.58,18,4971
182583,Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,Economy,11.67,18,4971
182584,Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Economy,12.08,18,4971
182585,Vistara,UK-826,Chennai,Afternoon,one,Late_Night,Delhi,Economy,12.42,18,4971
182586,Vistara,UK-822,Chennai,Morning,one,Night,Delhi,Economy,13.25,18,4971
182587,Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Economy,13.67,18,4971
182588,Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,Economy,14.42,18,4971
182589,Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,Economy,15.17,18,4971
182590,Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,Economy,16.0,18,4971
182591,AirAsia,I5-821,Chennai,Night,one,Afternoon,Delhi,Economy,15.5,18,4655
182592,AirAsia,I5-1531,Chennai,Night,one,Afternoon,Delhi,Economy,16.08,18,4655
182593,Indigo,6E-193,Chennai,Evening,one,Late_Night,Delhi,Economy,5.42,18,4790
