Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,15/05/2019,Mumbai,Hyderabad,BOM → HYD,02:35,04:05,1h 30m,non-stop,No info,2754
Air India,12/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9h 15m,1 stop,No info,8372
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,12:35 13 Jun,20h 35m,1 stop,In-flight meal not included,10262
Air India,3/03/2019,Chennai,Kolkata,MAA → CCU,11:40,13:55,2h 15m,non-stop,No info,10810
IndiGo,15/06/2019,Chennai,Kolkata,MAA → CCU,05:15,07:40,2h 25m,non-stop,No info,3540
Jet Airways,6/06/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,8016
IndiGo,09/03/2019,Banglore,New Delhi,BLR → DEL,10:30,13:20,2h 50m,non-stop,No info,6860
Air Asia,27/04/2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:25,5h 40m,1 stop,No info,6451
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,15:05 07 May,18h 40m,1 stop,No info,13067
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:00 07 May,25h,1 stop,No info,11467
