Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,18/05/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,19:15,8h 20m,2 stops,No info,13486
Jet Airways,27/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,4544
Air India,21/05/2019,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,09:25 22 May,23h 40m,2 stops,No info,10975
IndiGo,3/05/2019,Chennai,Kolkata,MAA → CCU,14:45,17:05,2h 20m,non-stop,No info,3858
Jet Airways,6/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 07 May,22h 55m,2 stops,No info,15129
Air India,15/06/2019,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,09:25 16 Jun,23h 40m,2 stops,No info,10975
Air Asia,9/05/2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:25,5h 40m,1 stop,No info,6752
Air Asia,18/06/2019,Kolkata,Banglore,CCU → BLR,09:45,12:15,2h 30m,non-stop,No info,3807
Air India,6/03/2019,Delhi,Cochin,DEL → MAA → COK,12:30,09:25 07 Mar,20h 55m,1 stop,No info,13832
Jet Airways,6/04/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,In-flight meal not included,4544
