Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,18:00,8h 25m,1 stop,In-flight meal not included,10539
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,In-flight meal not included,11841
IndiGo,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,19:35,00:35 16 Mar,5h,1 stop,No info,10509
IndiGo,3/06/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,non-stop,No info,3597
Air India,1/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 02 May,28h 20m,2 stops,No info,15532
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → BOM → COK,06:50,21:00,14h 10m,1 stop,In-flight meal not included,14086
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → HYD → COK,14:35,22:20,7h 45m,1 stop,In-flight meal not included,5883
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,07:00,21:00,14h,1 stop,No info,7618
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:00 02 May,25h,1 stop,In-flight meal not included,9314
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,In-flight meal not included,13994
